community_name,plate,site,age,building_density,building_type,house_count,building_count,green_rate,avr_price,develop_company,lat,lng,address,community_id,growth,,,,,,,,,,,,,,,,,,,,,,,,,
新海商务大厦,五角场,五角场,15,0,Null,97,2,0,16934,暂无信息,31.3076,121.493,{逸仙路661号},5.01E+12,0.156614158,,,,,,,,,,,,,,,,,,,,,,,,,
新海农场,崇明其它,崇明其它,34,1.3,板楼,10,4,24,7118,暂无信息,31.8246,121.301,{新海北路200号},5.01E+12,0.300579199,,,,,,,,,,,,,,,,,,,,,,,,,
新海二村,崇明其它,崇明其它,34,0,Null,592,48,0,6085,暂无信息,31.825,121.305,{新海二村},5.01E+12,0.180920757,,,,,,,,,,,,,,,,,,,,,,,,,
新海城,江湾镇,江湾镇,20,5,Null,512,8,30,38711,上海新海房产开发公司,31.3073,121.492,{逸仙路458弄},5.01E+12,0.12356136,,,,,,,,,,,,,,,,,,,,,,,,,
新光小区,中山公园,中山公园,29,2.3,Null,871,43,25,55824,上海上科实业有限公司,31.2197,121.41,"{玉屏南路537弄,玉屏南路561弄,玉屏南路567号,玉屏南路549号,玉屏南路557号,玉屏南路559号,玉屏南路565号,玉屏南路569号,玉屏南路541号,玉屏南路543号,玉屏南路545号,玉屏南路551号}",5.01E+12,0.1825626,,,,,,,,,,,,,,,,,,,,,,,,,
新光大楼,潍坊,潍坊,24,1.5,Null,143,2,10,86457,上海建工集团,31.2324,121.525,{崂山西路1015号},5.01E+12,0.434628975,,,,,,,,,,,,,,,,,,,,,,,,,
新顾村大家园D区,顾村,顾村,1,2,Null,1258,84,40,30797,暂无信息,31.3633,121.415,{顾北东路188弄},5.01E+12,0.282307533,,,,,,,,,,,,,,,,,,,,,,,,,
新顾村大家园C区,顾村,顾村,10,3.2,Null,2395,195,35,31504,上海顾村房地产开发有限公司,31.3664,121.419,"{菊联路1221弄,顾北东路155弄}",5.01E+12,0.331866078,,,,,,,,,,,,,,,,,,,,,,,,,
新顾村大家园B区,顾村,顾村,11,1.5,Null,1520,128,45,31511,顾村开发集团,31.3629,121.415,{顾北东路500弄},5.01E+12,0.400858599,,,,,,,,,,,,,,,,,,,,,,,,,
新顾村大家园A区,顾村,顾村,12,2,Null,1610,114,38,32372,顾村房地产开发（集团）有限公司,31.3649,121.414,{顾北东路501弄},5.01E+12,0.313060966,,,,,,,,,,,,,,,,,,,,,,,,,
新高苑（四期）,高行,高行,3,0,Null,837,30,0,40499,暂无信息,31.296,121.624,{高宝路300弄},5.01E+12,0.282283471,,,,,,,,,,,,,,,,,,,,,,,,,
新高苑,高行,高行,10,2,Null,4983,260,35,41475,上海外高桥新市镇开发管理有限公司,31.2979,121.625,"{高宝路229弄,高宝路379弄,高宝路68弄}",5.01E+12,0.261862548,,,,,,,,,,,,,,,,,,,,,,,,,
新高桥春晖苑,外高桥,外高桥,12,2.2,Null,684,60,30,35911,上海新高桥开发有限公司,31.3445,121.59,{春晖路368弄},5.01E+12,0.320634031,,,,,,,,,,,,,,,,,,,,,,,,,
新港天之运,枫桥,枫桥,3,2,板楼/塔板结合/平房,1449,18,35,Null,暂无信息,31.3273,120.567,{浩福路66号},2.40E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新港名墅花园,浒墅关经济技术开发区,浒墅关经济技术开发区,Null,0,板楼/平房,1178,47,0,14270,暂无信息,31.3652,120.516,{鸿福路201号},2.40E+14,0.31119306,,,,,,,,,,,,,,,,,,,,,,,,,
新港名仕花园,胥江,胥江,Null,0,Null,666,20,0,20031,暂无信息,31.3041,120.6,{姑苏区三香路443号},2.40E+14,0.277992826,,,,,,,,,,,,,,,,,,,,,,,,,
新港路4号,临平路,临平路,Null,0,Null,3,2,0,Null,暂无信息,31.2742,121.511,{新港路4号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新港路190弄,临平路,临平路,30,0,Null,42,3,0,40011,港务局,31.2752,121.507,{新港路190弄},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新港大厦,源深,源深,5,0,Null,214,2,0,Null,暂无信息,31.2333,121.54,{松林路283号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新概念大厦,田林,田林,12,0,Null,12,2,0,56980,暂无信息,31.1932,121.425,{吴中路39号},5.01E+12,0.149364935,,,,,,,,,,,,,,,,,,,,,,,,,
新富港中心,世博滨江,世博滨江,6,0,Null,19,2,0,54313,暂无信息,31.2026,121.489,{蒙自路763号},5.01E+12,0.13368916,,,,,,,,,,,,,,,,,,,,,,,,,
新府路398弄,老港镇,老港镇,12,0,Null,16,3,0,Null,暂无信息,30.9886,121.873,{新府路398弄},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新府北路81弄,华新,华新,Null,0,Null,2,2,0,Null,暂无信息,31.2518,121.236,{新府北路81弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新福康里（公寓）,南京西路,南京西路,20,2.9,Null,1206,68,30,87073,上海静安置业股份有限公司,31.2414,121.465,{新闸路888弄},5.01E+12,0.282266714,,,,,,,,,,,,,,,,,,,,,,,,,
新福康里（别墅）,南京西路,南京西路,16,2.9,Null,18,19,30,147314,上海静安置业股份有限公司,31.2409,121.465,{新闸路888弄},5.01E+12,0.282272931,,,,,,,,,,,,,,,,,,,,,,,,,
新奉公路4619号,奉城,奉城,Null,0,Null,1,2,0,Null,暂无信息,30.9529,121.653,{新奉公路4619号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新奉公路339号,新场,新场,Null,0,Null,0,1,0,Null,暂无信息,31.0301,121.65,{新奉公路339号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新奉公路2弄,新场,新场,Null,0,Null,0,1,0,Null,暂无信息,31.033,121.649,{新奉公路2弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新凤中路666弄,华新,华新,Null,0,Null,2,2,0,Null,暂无信息,31.2294,121.233,{新凤中路666弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新凤中路660弄,华新,华新,Null,0,Null,1,2,0,Null,暂无信息,31.2311,121.232,{新凤中路660弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新凤小区,华新,华新,Null,0,Null,1,2,0,Null,暂无信息,31.2518,121.23,{新凤北路495弄},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新凤凰城,惠南,惠南,10,1.8,Null,1006,31,55,27183,上海颐和置业有限公司,31.0597,121.78,{拱极路2626弄},5.01E+12,0.32028603,,,,,,,,,,,,,,,,,,,,,,,,,
新凤城,控江路,控江路,16,1.68,Null,1312,126,35,76871,上海住宅科技职业有限公司,31.283,121.529,"{凤城路51弄（银座）,控江路1500弄}",5.01E+12,0.287523849,,,,,,,,,,,,,,,,,,,,,,,,,
新凤北路500弄,华新,华新,21,0,Null,13,6,0,Null,暂无信息,31.2521,121.23,{新凤北路500弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新枫新村,枫泾,枫泾,36,0,Null,529,28,0,17583,暂无信息,30.8906,121.022,{新枫新村},5.01E+12,0.471513128,,,,,,,,,,,,,,,,,,,,,,,,,
新风新村,朱家角,朱家角,5,0,Null,355,15,0,Null,暂无信息,31.1148,121.063,{新风新村},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新风小区,中山公园,中山公园,35,1.1,Null,1039,51,20,58963,暂无信息,31.2198,121.407,"{古北路181弄,古北路211弄,玉屏南路731弄,玉屏南路723号}",5.01E+12,0.130894571,,,,,,,,,,,,,,,,,,,,,,,,,
新丰小区,江宁路,江宁路,33,2.1,Null,766,31,30,70800,静安置业集团有限公司,31.2435,121.446,"{余姚路180弄,余姚路222弄,安远路515弄,新丰路607号,常德路1039弄,常德路1057弄}",5.01E+12,0.351647429,,,,,,,,,,,,,,,,,,,,,,,,,
新丰路609号,江宁路,江宁路,26,0,Null,28,2,0,Null,静安置业集团有限公司,31.243,121.446,{新丰路609号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新丰路361号,江宁路,江宁路,Null,0,Null,4,2,0,Null,暂无信息,31.2449,121.45,{新丰路361号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新丰路355号,江宁路,江宁路,Null,0,Null,4,2,0,Null,暂无信息,31.245,121.451,{新丰路355号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新丰家园,江湾镇,江湾镇,11,3.5,Null,438,34,36,51964,中虹地产,31.3121,121.488,{新市北路1508弄},5.01E+12,0.235782643,,,,,,,,,,,,,,,,,,,,,,,,,
新丰花苑,月浦,月浦,17,0,Null,381,64,0,13778,暂无信息,31.4585,121.405,"{塔源路295弄,鹤林路298弄,鹤林路299弄}",5.01E+12,0.374339071,,,,,,,,,,,,,,,,,,,,,,,,,
新丰公寓,华新,华新,2,0,Null,1354,23,0,12205,暂无信息,31.1955,121.242,{凤徐路85弄},5.01E+12,0.483445396,,,,,,,,,,,,,,,,,,,,,,,,,
新汾阳公寓,建国西路,建国西路,19,0,Null,72,3,0,88802,上海枫围房地产开发经营公司,31.2171,121.461,{汾阳路77号},5.01E+12,0.400192644,,,,,,,,,,,,,,,,,,,,,,,,,
新汾小区,彭浦,彭浦,26,0,板楼,707,31,0,41952,北方集团,31.3195,121.456,"{汾西路864弄,"" 汾西路880弄"","" 保德路891弄"","" 保德路871号"","" 保德路893号"","" 保德路881号""}",5.01E+12,0.268752922,,,,,,,,,,,,,,,,,,,,,,,,,
新房推荐,昆山,长兴岛,2,0,Null,101,97,0,Null,暂无信息,31.4332,121.626,{详询项目专员},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新芳邻,曹路,曹路,14,1.3,Null,480,41,45,41048,上海新芳邻房地产开发有限公司,31.2785,121.66,{民耀路227弄},5.01E+12,0.256624794,,,,,,,,,,,,,,,,,,,,,,,,,
新发展公寓,南桥,南桥,15,2.4,Null,189,13,35,17923,暂无信息,30.9182,121.464,{环城东路2188弄},5.01E+12,0.158306797,,,,,,,,,,,,,,,,,,,,,,,,,
新发展大厦,不夜城,不夜城,Null,0,Null,20,2,0,29034,暂无信息,31.2509,121.466,{共和路169号},5.01E+12,0.027183439,,,,,,,,,,,,,,,,,,,,,,,,,
新发现才富园,新华路,新华路,Null,0,Null,5,3,0,32752,暂无信息,31.2092,121.424,{杨宅路255号},5.01E+12,-0.008175942,,,,,,,,,,,,,,,,,,,,,,,,,
新都名园,七宝,七宝,6,1.6,Null,667,27,35,47801,上海东苑美墅置业有限公司,31.161,121.341,"{中春路8889弄56支弄,中春路8889弄120支弄}",5.01E+12,0.405586547,,,,,,,,,,,,,,,,,,,,,,,,,
新都花园,塘桥,塘桥,14,2.7,Null,549,13,65,56725,上海中房新业房地产有限公司,31.2178,121.538,{蓝村路31弄},5.01E+12,0.282821813,,,,,,,,,,,,,,,,,,,,,,,,,
新都城公寓,曹家渡,曹家渡,14,5,Null,176,2,15,55204,上海定城房地产开发有限公司,31.2404,121.441,{余姚路456号},5.01E+12,0.38115869,,,,,,,,,,,,,,,,,,,,,,,,,
新东苑国际酒店式公寓,金汇,金汇,11,1.1,Null,144,2,20,56046,上海虹桥东苑置业有限公司,31.1748,121.38,{虹泉路1101弄3号},5.01E+12,0.363172951,,,,,,,,,,,,,,,,,,,,,,,,,
新东苑,新桥,新桥,Null,0,Null,4,4,0,19769,暂无信息,31.0758,121.333,{陈春公路951弄},5.01E+12,-0.008127634,,,,,,,,,,,,,,,,,,,,,,,,,
新东纺商务中心,镇宁路,镇宁路,12,0,Null,14,2,0,Null,暂无信息,31.2307,121.442,{镇宁路525号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新电小区,江湾镇,江湾镇,18,4.3,Null,404,5,21,50456,上海弘如物业管理有限公司,31.2968,121.488,{新市南路515弄},5.01E+12,0.523056216,,,,,,,,,,,,,,,,,,,,,,,,,
新地苑,豫园,豫园,17,4.1,Null,330,4,35,60864,上海新弘业房地产开发有限公司,31.228,121.498,{复兴东路701弄},5.01E+12,0.253274794,,,,,,,,,,,,,,,,,,,,,,,,,
新地国际公寓,狮山,狮山,6,0,板楼/平房,617,8,0,24559,暂无信息,31.2969,120.566,{塔园路166号},2.40E+14,0.279531701,,,,,,,,,,,,,,,,,,,,,,,,,
新地大厦,蓬莱公园,蓬莱公园,16,2.9,Null,101,2,24,53556,上海新地房地产开发有限公司,31.2133,121.504,{国货路8弄},5.01E+12,0.540620013,,,,,,,,,,,,,,,,,,,,,,,,,
新德西路939弄,川沙,川沙,Null,0,Null,2,3,0,Null,暂无信息,31.1989,121.679,{新德西路939弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新德五村,川沙,川沙,22,1.4,Null,215,11,30,32075,暂无信息,31.2035,121.697,{新德路604弄},5.01E+12,0.196899016,,,,,,,,,,,,,,,,,,,,,,,,,
新德四村,川沙,川沙,23,1.8,Null,420,29,35,27001,暂无信息,31.205,121.697,{华夏东路2026弄},5.01E+12,0.293639226,,,,,,,,,,,,,,,,,,,,,,,,,
新德三村,川沙,川沙,23,1.8,Null,582,44,30,31322,暂无信息,31.2057,121.699,{华夏东路2110弄},5.01E+12,0.327198078,,,,,,,,,,,,,,,,,,,,,,,,,
新德路558弄,川沙,川沙,22,2,Null,108,10,10,33874,暂无信息,31.203,121.699,{新德路558弄},5.01E+12,0.282272832,,,,,,,,,,,,,,,,,,,,,,,,,
新德路506弄,川沙,川沙,23,2,Null,365,30,38,31303,暂无信息,31.2031,121.7,{新德路506弄},5.01E+12,0.282310926,,,,,,,,,,,,,,,,,,,,,,,,,
新德路502弄,川沙,川沙,21,0,板楼,28,5,0,33874,西城建工,31.2028,121.699,{新德路502弄},5.01E+12,0.282272832,,,,,,,,,,,,,,,,,,,,,,,,,
新德路386弄,川沙,川沙,21,1.8,Null,29,4,10,28488,暂无信息,31.2035,121.703,{新德路386弄},5.01E+12,0.282289243,,,,,,,,,,,,,,,,,,,,,,,,,
新德路385号,川沙,川沙,Null,0,Null,1,1,0,Null,暂无信息,31.2033,121.703,{新德路385号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新德路381号,川沙,川沙,29,0,Null,24,2,0,Null,暂无信息,31.2033,121.703,{新德路381号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新德路379弄,川沙,川沙,29,2.3,Null,50,4,20,20153,暂无信息,31.2035,121.703,{新德路379弄},5.01E+12,0.282258772,,,,,,,,,,,,,,,,,,,,,,,,,
新德路367号,川沙,川沙,31,2,Null,30,2,20,Null,暂无信息,31.2036,121.704,{新德路367号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新德路365弄,川沙,川沙,32,1,Null,170,10,1,28650,沪萌物业,31.2036,121.704,{新德路365弄},5.01E+12,0.282259392,,,,,,,,,,,,,,,,,,,,,,,,,
新德路363号,川沙,川沙,Null,0,板楼,18,1,0,Null,暂无信息,31.2038,121.704,{新德路363号},5.01E+15,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新德路341弄,川沙,川沙,24,2.4,Null,111,10,30,32370,上海中友房产,31.2039,121.705,{新德路341弄},5.01E+12,0.282311798,,,,,,,,,,,,,,,,,,,,,,,,,
新德佳苑,川沙,川沙,8,2,Null,1150,90,50,36175,上海泰华房地产开发有限公司,31.1968,121.674,{新德西路511弄},5.01E+12,0.412678017,,,,,,,,,,,,,,,,,,,,,,,,,
新德公寓（浦东）,川沙,川沙,23,1.2,Null,538,47,30,31972,上海建工,31.202,121.694,"{新德路835弄,新德路785弄,新德路761号}",5.01E+12,0.282287333,,,,,,,,,,,,,,,,,,,,,,,,,
新德公寓,彭浦,彭浦,18,3.5,Null,338,30,30,43203,上海通城房地产经营开发有限公司,31.32,121.452,{曲沃路470弄},5.01E+12,0.201991648,,,,,,,,,,,,,,,,,,,,,,,,,
新大洲华新家苑,华新,华新,12,1.8,Null,240,34,45,19376,新大洲公司,31.2474,121.236,{华强街395弄},5.01E+12,0.418462773,,,,,,,,,,,,,,,,,,,,,,,,,
新大洲华庭苑,华新,华新,9,0.8,Null,411,37,40,22098,上海新大洲房地产开发有限公司,31.2419,121.233,{新凤中路18弄},5.01E+12,0.372462268,,,,,,,,,,,,,,,,,,,,,,,,,
新大陆小区,鲁迅公园,鲁迅公园,17,2.4,Null,38,2,28,36859,暂无信息,31.2773,121.491,{祥德路55号},5.01E+12,0.282286548,,,,,,,,,,,,,,,,,,,,,,,,,
新大陆广场,陆家嘴,陆家嘴,Null,0,Null,10,2,0,Null,暂无信息,31.2346,121.525,{南泉北路588号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新村乡新卫村,崇明其它,崇明其它,Null,0,Null,1,2,0,Null,暂无信息,31.8356,121.338,{新村乡新卫村},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新村路522号,甘泉宜川,甘泉宜川,20,1.2,Null,15,2,20,28573,西部集团,31.2707,121.432,{新村路522号},5.01E+12,0.282285356,,,,,,,,,,,,,,,,,,,,,,,,,
新村路491弄,甘泉宜川,甘泉宜川,Null,0,Null,1,2,0,31282,暂无信息,31.2718,121.433,{新村路491弄},5.01E+12,0.282317285,,,,,,,,,,,,,,,,,,,,,,,,,
新村路470号,甘泉宜川,甘泉宜川,20,0,Null,15,2,0,33025,暂无信息,31.2712,121.433,{新村路470号},5.01E+12,0.282282368,,,,,,,,,,,,,,,,,,,,,,,,,
新村路450号,甘泉宜川,甘泉宜川,Null,0,Null,1,2,0,33025,暂无信息,31.2713,121.433,{新村路450号},5.01E+12,0.282282368,,,,,,,,,,,,,,,,,,,,,,,,,
新村路426号,甘泉宜川,甘泉宜川,33,0,Null,36,2,0,33025,西部集团,31.2715,121.435,{新村路426号},5.10E+14,0.282282368,,,,,,,,,,,,,,,,,,,,,,,,,
新村路425号,甘泉宜川,甘泉宜川,17,0,Null,2,2,0,Null,暂无信息,31.2719,121.434,{新村路425号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新村路424号,甘泉宜川,甘泉宜川,Null,0,Null,2,2,0,33025,西部集团,31.2715,121.435,{新村路424号},5.01E+12,0.282282368,,,,,,,,,,,,,,,,,,,,,,,,,
新村路422号,甘泉宜川,甘泉宜川,33,1.5,Null,36,2,35,33025,西部集团,31.2715,121.435,{新村路422号},5.01E+12,0.282282368,,,,,,,,,,,,,,,,,,,,,,,,,
新村路400弄,甘泉宜川,甘泉宜川,24,1.8,Null,33,2,38,41890,西部集团,31.2712,121.435,{新村路400弄},5.01E+12,0.282261538,,,,,,,,,,,,,,,,,,,,,,,,,
新村路350弄,甘泉宜川,甘泉宜川,20,2.1,Null,554,25,41,41052,西部集团,31.2721,121.438,{新村路350弄},5.01E+12,0.282275485,,,,,,,,,,,,,,,,,,,,,,,,,
新村路3193弄,万里,万里,18,0,Null,1,2,0,41425,暂无信息,31.2749,121.403,{新村路3193弄},5.01E+12,0.282291856,,,,,,,,,,,,,,,,,,,,,,,,,
新村路285弄,甘泉宜川,甘泉宜川,35,1.9,Null,699,33,20,42801,西部集团,31.273,121.441,{新村路285弄},5.01E+12,0.282273595,,,,,,,,,,,,,,,,,,,,,,,,,
新村路19号,人民广场,崇明其它,Null,0,Null,1,2,0,Null,暂无信息,31.797,121.377,{新村路19号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新村路18号,甘泉宜川,甘泉宜川,Null,0,Null,1,2,0,33025,暂无信息,31.274,121.448,{新村路18号},5.01E+12,0.282282368,,,,,,,,,,,,,,,,,,,,,,,,,
新村路181号,甘泉宜川,甘泉宜川,Null,0,Null,2,3,0,33025,暂无信息,31.2732,121.442,{新村路181号},5.01E+12,0.282282368,,,,,,,,,,,,,,,,,,,,,,,,,
新村路1091弄,万里,万里,Null,0,Null,3,5,0,Null,暂无信息,31.2726,121.422,{新村路1091弄},5.01E+12,Null,,,,,,,,,,,,,,,,,0.313597066,,,,,,,,
新翠园新村,南门,南门,Null,1.2,板楼/平房,427,22,30,22370,暂无信息,31.2932,120.647,{南园南路228号},2.40E+14,0.054181588,,,,,,,,,,,,,,,,,,,,,,,,,
新词商务酒店,安亭,安亭,6,0,Null,5,2,0,15620,暂无信息,31.2961,121.17,{墨玉路29号},5.01E+12,0.282194139,,,,,,,,,,,,,,,,,,,,,,,,,
新春苑,枫泾,枫泾,10,0,Null,1059,143,0,10708,暂无信息,30.905,121.001,{枫阳路1811弄},5.01E+12,0.434640841,,,,,,,,,,,,,,,,,,,,,,,,,
新创竹园,狮山,狮山,Null,0,Null,1585,54,0,20581,暂无信息,31.2825,120.554,{竹园路197号},2.31E+12,0.328238767,,,,,,,,,,,,,,,,,,,,,,,,,
新创宝带熙岸,横塘,横塘,3,1.57,板楼/平房,1530,25,37,14586,暂无信息,31.263,120.578,{宝带西路1118号},2.40E+14,0.275132618,,,,,,,,,,,,,,,,,,,,,,,,,
新川苑,川沙,川沙,16,1.6,Null,455,52,30,34093,上海通城房地产经营开发有限公司,31.1981,121.7,{新川路640弄},5.01E+12,0.387816215,,,,,,,,,,,,,,,,,,,,,,,,,
新川小区,川沙,川沙,40,2.3,Null,667,41,30,27040,暂无信息,31.2003,121.71,{新川路279弄},5.01E+12,0.294104193,,,,,,,,,,,,,,,,,,,,,,,,,
新川路856弄,川沙,川沙,17,0,Null,194,18,0,30606,上海玉宇房地产开发有限公司,31.1969,121.696,{新川路856弄},5.01E+12,0.282263191,,,,,,,,,,,,,,,,,,,,,,,,,
新川路825弄,川沙,川沙,Null,0,Null,32,5,0,31324,暂无信息,31.1963,121.697,{新川路825弄},5.10E+14,0.282292886,,,,,,,,,,,,,,,,,,,,,,,,,
新川路742弄,川沙,川沙,23,22,Null,122,13,3,31324,检查院,31.1973,121.698,{新川路742弄},5.01E+12,0.282292886,,,,,,,,,,,,,,,,,,,,,,,,,
新川路575号,川沙,川沙,19,0,Null,10,2,0,Null,暂无信息,31.1983,121.701,{新川路575号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新川路209弄,川沙,川沙,27,0,Null,96,7,0,29388,暂无信息,31.2003,121.711,{新川路209弄},5.01E+12,0.282309322,,,,,,,,,,,,,,,,,,,,,,,,,
新川公寓,川沙,川沙,19,0,Null,108,12,0,32804,上海通城房产经营开发有限公司,31.1981,121.701,{新川路603弄},5.01E+12,0.287580473,,,,,,,,,,,,,,,,,,,,,,,,,
新崇西路127号,长兴岛,崇明新城,19,0,Null,12,2,0,13501,暂无信息,31.6313,121.401,{新崇西路127号},5.01E+12,0.282238273,,,,,,,,,,,,,,,,,,,,,,,,,
新崇南路35号,长兴岛,崇明新城,Null,0,Null,0,1,0,14864,暂无信息,31.6255,121.407,{新崇南路35号},5.01E+12,0.28227118,,,,,,,,,,,,,,,,,0.194707814,,,,,,,,
新崇东路58弄,长兴岛,崇明新城,14,0,Null,182,18,0,Null,暂无信息,31.627,121.407,{新崇东路58弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新城云间锦院,九亭,九亭,Null,1.4,板楼,197,55,35,Null,暂无信息,31.1317,121.331,{化工路555弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
新城昱翠湾,月浦,月浦,2,0,Null,1096,79,0,24250,暂无信息,31.4312,121.418,{月富路55弄},5.01E+12,0.444729644,,,,,,,,,,,,,,,,,,,,,,,,,
新城悠活城,菊园新区,菊园新区,5,2.2,板楼,1619,25,40,25576,上海新城万嘉房地产有限公司,31.3852,121.236,"{红石路333弄,"" 柳梁路118弄"","" 柳梁路115弄"","" 柳梁路155弄""}",5.01E+12,0.360439732,,,,,,,,,,,,,,,,,,,,,,,,,
新城逸境园,夏阳,夏阳,11,1,Null,462,44,42,25598,上海新城创置房地产有限公司,31.1634,121.14,{华科路255弄},5.01E+12,0.051413724,,,,,,,,,,,,,,,,,,,,,,,,,
新城忆华里二期,盈浦,盈浦,4,0,Null,394,43,0,30168,上海新城金郡房地产有限公司,31.1531,121.101,{盈浩路58弄},5.01E+12,0.282284513,,,,,,,,,,,,,,,,,,,,,,,,,
新城忆华里,盈浦,盈浦,9,1.2,Null,465,49,40,32335,上海新城金郡房地产有限公司,31.1546,121.1,{漕穗北路115弄},5.01E+12,0.492079508,,,,,,,,,,,,,,,,,,,,,,,,,
新城旭辉府,山阳,山阳,Null,1.8,板楼,1454,76,35,11129,Null,30.7693,121.352,{海盛路500弄},5.01E+12,0.464241144,,,,,,,,,,,,,,,,,,,,,,,,,
新城香溢澜庭,嘉定工业区,嘉定新城,2,1.6,Null,404,30,32,31067,上海新城创域房地产有限公司,31.348,121.256,"{洪德路1125弄（北区）,高台路1366弄（南区）}",5.01E+12,0.298853312,,,,,,,,,,,,,,,,,,,,,,,,,
新城香溢澜桥,城南,城南,Null,0,Null,1779,18,0,18079,暂无信息,31.2441,120.642,{吴中东吴南路与枫津路交汇处西北方致远大厦南侧},2.40E+14,0.266668398,,,,,,,,,,,,,,,,,,,,,,,,,
新城香溢璟庭二期,嘉定工业区,嘉定新城,Null,0,板楼,251,32,0,31245,暂无信息,31.36,121.256,{依玛路410弄},5.01E+12,0.282237855,,,,,,,,,,,,,,,,,,,,,,,,,
新城香溢璟庭（一期）,徐行,嘉定新城,2,0,板楼,784,45,30,26455,上海新城创域房地产有限公司,31.36,121.255,{依玛路389弄},5.01E+12,0.282261695,,,,,,,,,,,,,,,,,,,,,,,,,
新城香溢都荟,嘉定老城,嘉定老城,Null,0,塔楼/板楼,353,28,0,25753,暂无信息,31.3697,121.268,{回城南路930弄},5.10E+14,0.282260502,,,,,,,,,,,,,,,,,,,,,,,,,
新城吾悦星荟璟庭,嘉定工业区,嘉定新城,Null,0,Null,1,1,0,Null,暂无信息,31.3593,121.257,{洪德路908弄},5.01E+12,Null,,,,,,,,,,,,,,,,,5.01E+12,0.462784107,,,,,,,
新城水云间,松江老城,松江老城,Null,1.2,Null,188,56,35,32927,暂无信息,31.0128,121.223,{兴仓路39弄},5.01E+12,0.148612216,,,,,,,,,,,,,,,,,,,,,,,,,
新城石湖公馆,越溪,越溪,1,2.3,板楼/平房,1494,27,30,19405,暂无信息,31.22,120.597,{苏街309号},2.40E+14,0.312138511,,,,,,,,,,,,,,,,,,,,,,,,,
